,TotalCharges,tenure,MonthlyCharges,MultipleLines_No phone service,SeniorCitizen,Contract_One year,PaymentMethod_Credit card (automatic),InternetService_No,PaymentMethod_Bank transfer (automatic),PaymentMethod_Mailed check,Contract_Two year,Churn,OnlineSecurity_Yes,TechSupport_Yes
3573,543.8,28,19.55,0,0,0,0,1,1,0,0,0,0,0
3574,20.35,1,20.35,0,0,0,0,1,0,1,0,0,0,0
3575,3005.8,59,51.7,1,0,0,0,0,0,0,0,0,0,1
3576,1623.15,72,23.3,0,0,1,0,1,1,0,0,0,0,0
3577,2498.4,36,65.4,0,0,1,0,0,0,1,0,1,0,1
3578,2586.0,40,65.1,0,0,0,0,0,0,1,0,0,1,0
3579,3292.3,40,81.2,0,0,0,0,0,0,0,0,0,0,0
3580,651.4,9,72.9,0,0,0,0,0,0,1,0,1,0,1
3581,4674.55,63,74.5,0,0,0,1,0,0,0,1,0,1,1
3582,232.35,3,80.5,0,0,0,0,0,0,0,0,0,0,0
3583,2448.5,40,60.3,1,0,1,0,0,0,1,0,0,0,1
3584,658.1,8,75.0,0,0,0,0,0,0,1,0,0,1,0
3585,3128.8,34,90.15,0,1,1,0,0,0,1,0,0,1,1
3586,223.45,5,40.0,1,0,0,0,0,0,1,0,1,1,1
3587,919.4,9,99.45,0,1,0,1,0,0,0,0,1,0,0
3588,653.95,9,69.05,0,0,0,1,0,0,0,0,0,0,0
3589,1825.5,31,59.7,0,0,0,0,0,1,0,0,0,0,0
3590,943.1,50,19.85,0,0,1,0,1,1,0,0,0,0,0
3591,181.65,2,86.25,0,0,0,0,0,0,0,0,1,1,1
3592,45.65,1,45.65,0,0,0,0,0,0,0,0,1,0,0
3593,551.35,8,70.1,0,0,0,0,0,0,1,0,1,0,0
3594,359.4,9,40.75,1,0,0,0,0,0,0,0,0,0,0
3595,115.95,2,70.2,0,1,0,0,0,1,0,0,1,0,0
3596,165.2,3,55.35,0,0,0,0,0,0,0,0,1,1,0
3597,2338.35,25,95.7,0,0,0,1,0,0,0,0,0,0,1
3598,46.3,1,46.3,0,1,0,0,0,0,0,0,0,0,0
3599,3541.1,45,81.3,0,0,0,0,0,0,1,0,0,1,1
3600,4146.05,51,84.2,0,1,0,0,0,0,0,0,1,0,0
3601,1087.25,55,20.0,0,0,0,1,1,0,0,0,0,0,0
3602,2522.4,38,66.15,0,0,0,0,0,1,0,0,0,1,0
3603,81.0,2,45.85,0,0,0,0,0,0,1,0,1,0,0
3604,717.3,38,19.6,0,0,0,0,1,0,0,0,0,0,0
3605,1734.2,34,49.8,0,0,0,0,0,0,0,0,0,0,0
3606,7069.3,70,101.75,0,0,1,0,0,0,0,0,0,0,0
3607,742.9,13,55.15,0,0,1,0,0,0,1,0,0,1,1
3608,3017.65,39,75.25,0,0,0,0,0,0,0,0,1,0,0
3609,6423.0,61,103.95,0,0,1,0,0,0,0,0,0,0,0
3610,1164.3,12,100.15,0,0,0,0,0,1,0,0,1,0,0
3611,4220.35,41,99.65,0,0,0,1,0,0,0,1,0,0,1
3612,1558.7,21,73.7,0,0,0,0,0,0,0,0,0,0,0
3613,2743.45,55,50.05,1,1,1,0,0,1,0,0,0,0,0
3614,4055.5,69,60.25,1,0,0,0,0,1,0,1,0,1,1
3615,2710.25,26,105.75,0,1,0,0,0,0,0,0,1,0,0
3616,6055.55,69,87.3,0,1,1,1,0,0,0,0,0,1,0
3617,810.7,18,48.35,1,1,0,0,0,0,0,0,1,0,0
3618,2538.2,47,54.25,0,0,0,0,0,0,0,0,0,0,0
3619,6129.2,72,85.3,0,0,0,0,0,1,0,1,0,1,1
3620,1750.85,33,50.0,1,1,0,0,0,0,0,0,0,0,1
3621,36.55,2,24.4,1,0,0,0,0,0,1,0,1,0,0
3622,6652.45,72,90.95,0,0,0,1,0,0,0,1,0,1,1
3623,2575.45,37,72.25,0,1,0,0,0,1,0,0,0,0,0
3624,6019.35,62,96.1,0,1,0,1,0,0,0,0,0,0,0
3625,1379.6,71,19.85,0,0,0,1,1,0,0,1,0,0,0
3626,1284.2,23,55.3,0,0,0,0,0,1,0,0,0,0,1
3627,296.15,16,20.1,0,0,1,0,1,0,1,0,0,0,0
3628,653.25,9,69.5,0,0,0,0,0,0,1,0,0,1,1
3629,412.6,17,25.15,0,0,0,0,1,0,1,1,0,0,0
3630,85.5,4,20.95,0,0,0,0,1,1,0,0,1,0,0
3631,49.55,1,49.55,0,1,0,0,0,0,0,0,1,1,0
3632,1928.7,24,79.65,0,0,0,0,0,0,1,0,0,0,0
3633,71.25,1,71.25,0,1,0,0,0,0,0,0,0,0,0
3634,7845.8,72,113.8,0,1,0,0,0,1,0,1,0,1,1
3635,1750.7,72,24.55,0,0,0,0,1,0,0,1,0,0,0
3636,216.2,11,19.7,0,0,0,1,1,0,0,0,0,0,0
3637,178.5,9,20.25,0,0,0,0,1,0,1,0,1,0,0
3638,115.1,2,50.15,0,1,0,1,0,0,0,0,1,0,0
3639,6029.0,60,100.5,0,1,1,1,0,0,0,0,0,0,0
3640,2745.2,29,95.9,0,1,0,0,0,0,0,0,1,0,0
3641,3721.9,49,74.45,0,0,0,0,0,1,0,1,0,0,1
3642,3121.1,30,104.1,0,1,0,0,0,0,0,0,0,0,0
3643,990.45,53,19.05,0,0,1,1,1,0,0,0,0,0,0
3644,1004.35,39,25.0,0,0,0,0,1,0,1,1,0,0,0
3645,157.65,9,19.05,0,0,0,0,1,0,1,0,0,0,0
3646,3219.75,39,81.9,0,0,1,0,0,0,0,0,0,0,1
3647,572.85,8,69.7,0,1,0,0,0,0,0,0,0,0,0
3648,4554.85,51,90.15,0,0,1,0,0,0,0,0,0,0,0
3649,1847.55,71,25.35,0,0,0,1,1,0,0,1,0,0,0
3650,1766.75,71,24.65,0,1,0,0,1,0,1,1,0,0,0
3651,1462.05,70,19.55,0,1,0,1,1,0,0,1,0,0,0
3652,25.25,1,25.25,1,1,0,0,0,0,0,0,1,0,0
3653,2193.2,38,60.0,1,0,0,0,0,1,0,1,0,1,1
3654,2433.5,28,89.9,0,0,0,1,0,0,0,0,0,0,0
3655,641.15,32,19.4,0,0,0,0,1,1,0,0,0,0,0
3656,2398.4,49,49.8,0,1,0,0,0,0,1,1,0,0,0
3657,861.85,37,24.1,0,0,0,0,1,1,0,1,0,0,0
3658,583.0,10,54.25,0,0,0,0,0,0,0,0,0,0,1
3659,7332.4,67,109.9,0,0,1,1,0,0,0,0,0,1,0
3660,249.55,7,35.5,1,0,1,1,0,0,0,0,0,0,1
3661,4475.9,51,87.55,0,0,1,1,0,0,0,0,0,0,0
3662,416.45,9,45.15,0,0,0,0,0,0,0,0,1,0,0
3663,788.6,9,88.4,0,0,0,0,0,0,1,0,0,0,0
3664,202.3,4,50.8,0,0,0,0,0,0,1,0,0,0,1
3665,6994.6,71,99.0,0,0,0,0,0,0,0,1,0,1,0
3666,4116.15,50,84.4,0,0,0,0,0,1,0,0,1,0,0
3667,2263.45,24,96.55,0,1,0,0,0,0,0,1,0,0,0
3668,1374.35,22,59.75,0,0,1,0,0,1,0,0,0,1,0
3669,4915.15,44,111.5,0,0,0,0,0,0,0,0,0,1,0
3670,838.5,33,24.25,0,0,0,0,1,1,0,0,0,0,0
3671,75.1,1,75.1,0,0,0,0,0,0,0,0,1,0,0
3672,3715.65,54,70.15,0,0,1,1,0,0,0,0,1,0,0
3673,4273.45,42,101.75,0,0,0,0,0,0,0,0,1,0,0
3674,45.8,1,45.8,0,0,0,0,0,0,0,0,1,0,0
3675,20.5,1,20.5,0,0,0,0,1,0,1,0,0,0,0
3676,2044.75,30,70.4,0,0,1,0,0,0,0,0,0,1,1
3677,30.55,1,30.55,1,0,0,0,0,0,1,0,0,0,1
3678,1398.25,16,84.9,0,0,0,0,0,0,0,0,0,1,1
3679,20.1,1,20.1,0,0,0,0,1,0,1,0,1,0,0
3680,328.95,9,40.65,1,0,0,0,0,0,1,0,1,0,1
3681,4680.05,46,101.0,0,1,0,0,0,0,0,0,1,0,0
3682,69.1,1,69.1,0,0,0,0,0,0,0,0,1,0,0
3683,3778.2,71,54.5,0,0,0,0,0,1,0,1,0,1,1
3684,3161.4,43,75.35,0,0,0,1,0,0,0,0,0,0,0
3685,2188.45,50,44.45,1,0,1,0,0,1,0,0,0,1,1
3686,999.45,13,75.0,0,0,0,0,0,0,1,0,1,0,0
3687,1888.65,19,100.0,0,0,1,0,0,1,0,0,1,0,1
3688,3990.6,41,98.05,0,0,0,0,0,1,0,0,0,0,0
3689,71.15,1,71.15,0,1,0,0,0,0,0,0,1,0,0
3690,1240.25,24,54.15,1,0,0,1,0,0,0,0,1,0,0
3691,2635.0,40,63.9,0,0,1,0,0,1,0,0,0,0,0
3692,235.0,3,69.15,0,0,0,0,0,1,0,0,0,0,0
3693,2347.85,37,64.65,0,0,1,0,0,1,0,0,0,1,0
3694,7156.2,67,108.75,0,0,0,1,0,0,0,1,1,1,1
3695,3089.6,32,98.85,0,0,0,0,0,0,0,0,0,0,0
3696,270.8,6,49.15,0,0,0,0,0,0,0,0,1,0,1
3697,2901.8,32,89.6,0,0,0,0,0,0,0,0,0,1,0
3698,4949.1,59,83.25,0,0,0,0,0,0,0,0,0,0,0
3699,2198.9,30,70.25,0,0,1,0,0,1,0,0,0,0,1
3700,374.5,20,19.4,0,0,0,0,1,0,0,0,1,0,0
3701,761.95,27,24.5,0,0,0,0,1,0,0,1,0,0,0
3702,1520.9,20,79.15,0,1,0,0,0,0,0,0,1,1,0
3703,190.25,9,20.1,0,0,1,0,1,0,1,0,0,0,0
3704,5163.0,68,73.0,0,0,1,1,0,0,0,0,0,1,0
3705,4059.85,69,61.4,0,0,0,1,0,0,0,1,0,1,1
3706,2281.6,26,84.3,0,0,0,0,0,0,1,0,0,0,1
3707,1356.7,69,19.9,0,0,0,0,1,1,0,1,0,0,0
3708,231.45,11,20.4,0,0,0,0,1,0,1,1,0,0,0
3709,50.75,1,50.75,0,0,0,0,0,0,1,0,0,0,0
3710,242.4,10,20.45,0,0,1,0,1,0,1,0,0,0,0
3711,4264.25,55,75.75,0,0,1,0,0,1,0,0,0,1,1
3712,2774.55,44,65.4,0,0,1,0,0,0,0,0,0,1,1
3713,3605.2,46,80.4,0,1,0,0,0,0,0,0,1,0,0
3714,4069.9,69,59.75,0,0,0,0,0,1,0,1,0,1,0
3715,874.2,11,78.5,0,1,0,0,0,0,0,0,0,0,0
3716,1145.35,11,102.0,0,0,0,0,0,0,0,0,1,0,0
3717,1323.7,29,48.95,0,0,0,0,0,1,0,0,0,0,0
3718,5497.05,57,99.65,0,0,0,0,0,0,0,0,0,1,0
3719,534.7,28,18.25,0,0,1,1,1,0,0,0,0,0,0
3720,2455.05,42,54.55,0,0,0,1,0,0,0,0,0,1,0
3721,38.7,2,20.65,0,0,0,0,1,0,1,0,1,0,0
3722,947.4,23,40.65,1,0,1,0,0,1,0,0,0,1,1
3723,357.0,18,20.45,0,0,0,0,1,0,1,0,0,0,0
3724,1476.25,62,24.8,0,0,1,0,1,1,0,0,0,0,0
3725,70.8,1,70.8,0,0,0,0,0,0,1,0,1,0,0
3726,1448.6,16,89.05,0,0,0,1,0,0,0,0,1,0,1
3727,291.9,3,96.6,0,0,0,0,0,0,0,0,1,0,0
3728,5903.15,67,88.8,0,0,1,0,0,1,0,0,0,1,1
3729,1201.65,62,20.05,0,0,0,1,1,0,0,1,0,0,0
3730,5921.35,57,104.5,0,0,0,1,0,0,0,0,1,0,0
3731,146.65,2,69.8,0,0,0,0,0,0,0,0,0,0,0
3732,1759.4,23,77.15,0,0,0,0,0,1,0,1,0,1,1
3733,844.45,25,35.05,1,0,0,0,0,1,0,1,0,1,1
3734,7774.05,72,108.1,0,1,0,0,0,1,0,1,0,0,1
3735,134.05,2,84.05,0,0,0,0,0,0,0,0,0,0,0
3736,140.95,8,20.2,0,0,1,0,1,1,0,0,0,0,0
3737,249.95,5,50.6,0,0,0,0,0,0,1,0,1,0,0
3738,1701.65,35,49.2,1,0,0,0,0,0,0,0,0,0,0
3739,592.65,24,24.6,0,0,1,0,1,0,0,0,0,0,0
3740,135.75,2,71.65,0,0,0,0,0,0,0,0,0,0,0
3741,7732.65,72,104.9,0,0,0,1,0,0,0,1,0,1,1
3742,4282.4,41,106.5,0,0,0,0,0,0,0,0,0,1,1
3743,219.65,4,49.35,0,0,0,0,0,0,0,0,1,1,0
3744,2018.1,26,75.5,0,0,1,0,0,1,0,0,0,0,0
3745,669.0,7,94.25,0,0,0,0,0,0,0,0,1,0,0
3746,68.95,1,68.95,0,0,0,0,0,0,0,0,1,0,0
3747,224.85,4,58.5,0,0,0,0,0,0,1,0,0,0,1
3748,3771.5,48,78.9,0,0,0,1,0,0,0,1,0,0,1
3749,196.75,2,93.85,0,1,0,0,0,0,0,0,1,0,0
3750,943.85,12,79.2,0,1,1,0,0,0,0,0,0,1,1
3751,6572.85,60,109.45,0,0,0,0,0,1,0,0,0,1,1
3752,3175.85,55,59.2,0,0,0,0,0,0,0,1,0,1,1
3753,29.15,1,29.15,1,0,0,0,0,0,1,0,0,0,1
3754,20.05,1,20.05,0,0,0,0,1,0,1,0,0,0,0
3755,318.9,4,76.05,0,0,0,0,0,0,0,0,1,0,0
3756,24.45,1,24.45,1,0,0,0,0,0,1,0,1,0,0
3757,2762.75,42,66.5,0,0,0,1,0,0,0,1,0,0,1
3758,49.55,1,49.55,0,0,0,0,0,1,0,0,0,1,0
3759,631.85,7,89.35,0,0,0,1,0,0,0,0,1,0,0
3760,232.5,3,73.6,0,0,0,1,0,0,0,0,0,0,0
3761,5919.35,72,82.65,0,0,0,1,0,0,0,1,0,1,0
3762,749.25,15,49.0,0,0,0,0,0,0,0,0,0,0,0
3763,307.4,4,80.35,0,0,0,0,0,0,0,0,1,0,0
3764,245.15,11,25.2,0,0,1,0,1,0,0,0,0,0,0
3765,134.75,5,25.45,0,0,0,0,1,0,1,0,0,0,0
3766,55.8,1,55.8,0,1,0,0,0,0,0,0,1,1,0
3767,8240.85,72,110.9,0,0,0,1,0,0,0,1,0,1,1
3768,4266.4,55,77.75,0,0,0,1,0,0,0,0,0,0,0
3769,1077.5,40,26.2,0,0,0,0,1,0,0,0,0,0,0
3770,1115.6,57,19.9,0,0,0,0,1,1,0,1,0,0,0
3771,79.05,1,79.05,0,0,0,0,0,0,0,0,1,0,0
3772,95.0,1,95.0,0,0,0,0,0,0,0,0,1,1,0
3773,25.2,1,25.2,1,0,0,0,0,0,1,0,1,0,0
3774,4079.55,52,80.85,0,1,1,0,0,0,0,0,0,0,0
3775,4187.75,41,98.4,0,1,0,0,0,0,0,0,1,0,0
3776,2391.15,43,56.35,0,0,1,0,0,0,1,0,0,0,0
3777,890.5,47,19.3,0,0,0,0,1,1,0,1,0,0,0
3778,137.25,3,50.4,0,0,0,0,0,1,0,0,0,0,0
3779,5154.6,66,79.4,0,1,0,1,0,0,0,1,1,1,1
3780,3119.9,55,55.25,0,0,0,1,0,0,0,1,0,0,1
3781,529.5,29,19.1,0,0,1,0,1,0,1,0,0,0,0
3782,966.55,12,84.05,0,0,0,0,0,0,0,0,0,0,0
3783,6936.85,66,105.2,0,0,0,0,0,0,0,0,0,0,0
3784,3496.3,35,101.4,0,1,0,0,0,0,0,0,1,0,0
3785,914.3,10,89.8,0,1,0,0,0,0,0,0,1,0,0
3786,1929.0,27,75.75,0,0,0,0,0,1,0,0,0,0,0
3787,5817.7,58,95.3,0,0,0,0,0,0,0,0,0,0,1
3788,6110.2,54,109.75,0,0,0,0,0,1,0,1,1,1,1
3789,178.8,9,19.85,0,0,0,0,1,0,1,0,0,0,0
3790,28.3,2,19.3,0,0,1,1,1,0,0,0,1,0,0
3791,435.0,6,69.1,0,0,0,0,0,0,0,0,0,0,0
3792,2351.8,26,91.25,0,1,0,0,0,0,0,0,1,0,0
3793,186.15,9,20.25,0,0,0,0,1,0,1,0,0,0,0
3794,445.85,8,54.75,0,0,0,0,0,0,1,0,0,0,0
3795,912.0,12,81.45,0,0,0,0,0,0,0,0,0,0,0
3796,679.55,15,49.1,0,0,0,0,0,0,0,0,1,0,0
3797,3581.6,43,80.2,0,0,1,0,0,0,0,0,0,1,0
3798,4222.95,42,100.3,0,0,0,0,0,0,0,0,0,0,1
3799,1994.3,31,65.25,0,0,0,1,0,0,0,0,1,1,1
3800,5930.05,66,90.95,0,0,0,1,0,0,0,1,0,1,1
3801,1505.85,18,85.45,0,1,0,0,0,0,0,0,1,0,1
3802,20.0,1,20.0,0,0,0,0,1,0,1,0,0,0,0
3803,5638.3,61,94.1,0,0,0,0,0,0,0,1,1,0,1
3804,797.25,10,79.85,0,0,0,0,0,0,0,0,0,0,0
3805,71.65,1,71.65,0,1,0,0,0,0,0,0,1,0,0
3806,1359.45,18,73.55,0,1,0,0,0,0,0,0,0,0,0
3807,2542.45,24,104.65,0,0,0,0,0,0,0,0,1,0,0
3808,54.7,3,19.3,0,0,0,0,1,0,1,0,0,0,0
3809,989.05,50,20.15,0,0,1,1,1,0,0,0,0,0,0
3810,44.55,1,44.55,0,0,0,0,0,0,0,0,0,0,0
3811,87.3,2,54.45,0,0,0,0,0,0,1,0,0,1,1
3812,351.55,17,19.65,0,0,1,0,1,1,0,0,0,0,0
3813,7297.75,69,105.0,0,0,0,0,0,0,0,1,0,0,0
3814,6301.7,72,88.7,0,0,0,1,0,0,0,1,0,1,1
3815,210.3,3,74.25,0,0,0,0,0,0,0,0,1,0,0
3816,3822.45,50,75.15,0,1,0,0,0,1,0,1,0,1,0
3817,1048.45,53,20.25,0,0,0,0,1,0,1,1,0,0,0
3818,6393.65,58,109.1,0,0,0,1,0,0,0,1,0,1,1
3819,1489.3,46,30.75,1,0,1,0,0,1,0,0,0,1,0
3820,8061.5,72,112.9,0,1,0,1,0,0,0,0,0,1,1
3821,74.2,1,74.2,0,1,0,0,0,0,0,0,1,0,0
3822,518.75,6,94.05,0,0,0,0,0,0,1,0,0,0,0
3823,5763.15,72,78.85,0,0,0,0,0,1,0,1,0,1,1
3824,238.5,4,55.3,0,0,0,0,0,0,1,0,0,0,0
3825,1031.7,52,19.35,0,0,0,0,1,0,1,1,0,0,0
3826,2283.3004408418656,0,25.35,0,0,0,0,1,0,1,1,0,0,0
3827,34.8,2,20.45,0,0,1,0,1,0,1,0,0,0,0
3828,1319.95,65,19.35,0,0,0,0,1,1,0,1,0,0,0
3829,4388.4,43,101.0,0,1,0,0,0,0,0,0,1,0,0
3830,420.2,4,100.2,0,0,0,0,0,0,0,0,1,0,0
3831,2177.45,25,89.05,0,1,1,0,0,0,0,0,1,1,0
3832,3950.85,51,78.65,0,0,1,1,0,0,0,0,0,0,1
3833,827.05,12,74.75,0,0,0,0,0,1,0,0,0,0,0
3834,3913.3,57,70.1,0,0,1,0,0,1,0,0,1,1,0
3835,533.5,24,19.9,0,0,1,0,1,0,1,0,0,0,0
3836,3756.45,64,58.35,0,0,1,0,0,1,0,0,0,0,1
3837,443.9,4,105.65,0,0,1,0,0,0,0,0,1,0,1
3838,2599.95,26,100.5,0,0,0,0,0,1,0,0,0,0,0
3839,284.3,15,20.05,0,0,0,0,1,0,1,0,0,0,0
3840,1740.8,64,25.65,0,1,0,1,1,0,0,1,0,0,0
3841,3436.1,36,96.5,0,1,0,0,0,0,0,0,1,0,0
3842,2462.55,27,95.0,0,0,0,1,0,0,0,0,0,0,0
3843,70.85,1,70.85,0,1,0,0,0,0,1,0,1,0,0
3844,3110.1,35,85.95,0,0,1,1,0,0,0,0,1,1,1
3845,280.85,4,73.9,0,0,0,0,0,0,0,0,1,0,0
3846,411.75,8,45.45,0,0,0,0,0,0,0,0,0,0,0
3847,198.6,10,20.0,0,0,0,1,1,0,0,0,0,0,0
3848,103.7,2,49.2,0,0,0,0,0,0,1,0,0,0,0
3849,6144.55,58,109.45,0,0,0,0,0,1,0,1,1,1,0
3850,4089.45,51,83.25,0,0,0,1,0,0,0,1,0,1,1
3851,864.2,46,19.25,0,0,0,0,1,0,1,1,0,0,0
3852,19.65,1,19.65,0,0,0,0,1,1,0,0,0,0,0
3853,3249.4,46,72.8,0,0,0,0,0,1,0,0,0,0,0
3854,5405.8,50,109.65,0,0,0,0,0,1,0,0,0,1,1
3855,3363.8,53,65.0,0,0,0,1,0,0,0,0,0,0,1
3856,7132.15,61,114.1,0,0,0,0,0,0,0,0,0,0,1
3857,93.55,5,20.65,0,0,0,0,1,1,0,0,0,0,0
3858,4138.9,47,86.95,0,0,1,0,0,1,0,0,0,1,1
3859,5121.75,54,94.75,0,0,1,0,0,1,0,0,0,0,0
3860,566.1,19,25.35,1,0,0,1,0,0,0,0,0,0,0
3861,2715.3,26,105.45,0,0,0,0,0,0,0,1,0,0,1
3862,1782.05,70,25.4,0,0,0,0,1,0,1,1,0,0,0
3863,1742.5,17,102.55,0,0,0,0,0,0,0,0,0,0,0
3864,2983.8,30,100.2,0,0,0,0,0,0,0,0,1,0,0
3865,24.0,1,24.0,0,0,0,0,1,0,1,0,0,0,0
3866,485.9,19,25.6,0,0,0,0,1,0,1,1,0,0,0
3867,1905.7,26,73.5,0,0,0,1,0,0,0,1,0,0,0
3868,1565.7,21,74.05,0,0,0,0,0,1,0,0,1,0,0
3869,4858.7,50,98.25,0,0,1,0,0,0,0,0,0,0,0
3870,3723.65,68,54.4,1,0,1,0,0,0,0,0,0,1,0
3871,298.35,3,101.55,0,0,0,0,0,1,0,0,1,0,0
3872,970.45,9,103.1,0,0,0,0,0,0,0,0,0,0,1
3873,1782.0,51,34.2,1,0,0,0,0,1,0,1,0,1,1
3874,405.7,9,43.75,0,0,0,0,0,0,0,0,0,0,0
3875,4534.9,41,111.95,0,1,1,0,0,0,0,0,1,0,1
3876,2415.95,22,100.65,0,0,0,0,0,0,0,0,0,0,0
3877,1157.05,21,55.95,1,0,1,0,0,0,0,0,1,1,0
3878,8297.5,71,116.05,0,0,0,0,0,1,0,1,0,1,1
3879,45.75,1,45.75,0,0,0,0,0,0,0,0,1,0,0
3880,2083.1,26,82.0,0,0,1,1,0,0,0,0,0,0,1
3881,4681.75,71,65.15,0,0,0,0,0,1,0,1,0,1,1
3882,176.2,4,44.8,0,0,0,1,0,0,0,0,0,0,0
3883,1001.2,12,79.8,0,0,0,0,0,0,0,0,0,1,0
3884,1594.75,18,88.85,0,0,0,0,0,0,0,0,0,0,1
3885,212.4,3,74.95,0,0,0,0,0,0,0,0,0,0,0
3886,7677.4,72,106.85,0,1,1,0,0,1,0,0,0,1,0
3887,815.5,11,74.95,0,0,0,0,0,0,0,0,1,0,0
3888,80.15,1,80.15,0,0,0,1,0,0,0,0,1,0,0
3889,259.65,13,19.3,0,0,1,1,1,0,0,0,0,0,0
3890,8109.8,72,109.25,0,0,1,0,0,0,0,0,1,0,1
3891,2386.85,42,56.1,0,0,1,1,0,0,0,0,0,1,0
3892,340.35,17,19.7,0,0,0,1,1,0,0,0,0,0,0
3893,419.35,7,51.3,0,1,0,0,0,0,1,0,0,0,0
3894,7990.05,68,118.6,0,0,0,0,0,0,1,1,0,1,1
3895,1402.25,56,24.15,0,0,0,0,1,1,0,1,0,0,0
3896,749.35,38,20.3,0,0,1,0,1,0,1,0,0,0,0
3897,8425.15,72,115.5,0,0,0,0,0,0,0,1,0,1,1
3898,1171.5,48,25.05,0,0,1,1,1,0,0,0,0,0,0
3899,5647.95,52,109.1,0,1,0,0,0,0,0,0,0,1,0
3900,708.8,35,19.65,0,0,1,0,1,0,1,0,0,0,0
3901,7567.2,67,111.3,0,0,0,0,0,1,0,1,0,0,1
3902,29.9,1,29.9,1,0,0,0,0,0,1,0,0,1,0
3903,4348.1,53,80.6,0,0,0,0,0,0,1,0,0,0,1
3904,635.9,34,20.8,0,0,0,0,1,0,1,0,0,0,0
3905,108.95,3,35.2,1,0,0,1,0,0,0,0,1,0,0
3906,78.8,1,78.8,0,0,0,0,0,0,0,0,1,0,0
3907,1682.4,19,89.95,0,0,0,0,0,0,1,0,0,0,1
3908,6925.9,60,116.05,0,1,0,0,0,1,0,1,0,1,1
3909,223.15,11,19.55,0,0,0,1,1,0,0,1,0,0,0
3910,5127.95,47,106.4,0,0,0,0,0,0,0,0,1,0,0
3911,874.8,18,49.4,0,0,0,0,0,0,0,0,1,1,0
3912,6758.45,60,115.25,0,0,0,1,0,0,0,1,0,1,1
3913,1874.3,72,24.8,0,0,0,1,1,0,0,1,0,0,0
3914,791.15,39,19.9,0,0,1,0,1,0,1,0,0,0,0
3915,4639.45,59,81.25,0,0,1,1,0,0,0,0,0,1,0
3916,143.9,2,69.95,0,0,0,0,0,0,1,0,0,0,0
3917,69.1,1,69.1,0,1,0,0,0,0,0,0,1,0,0
3918,1776.55,20,90.2,0,0,0,0,0,0,0,0,1,0,0
3919,536.4,6,93.55,0,0,0,0,0,1,0,0,1,0,0
3920,6172.0,71,86.4,0,0,0,1,0,0,0,1,0,0,1
3921,1559.45,24,66.3,0,0,0,0,0,0,1,0,0,1,0
3922,6079.0,67,94.65,0,1,0,1,0,0,0,0,0,0,0
3923,80.85,1,80.85,0,0,0,0,0,0,1,0,1,0,0
3924,4029.95,48,82.05,0,0,1,0,0,0,1,0,1,0,0
3925,2658.4,37,72.1,0,0,1,0,0,0,1,0,0,0,1
3926,383.55,11,34.7,1,0,0,0,0,0,1,0,0,0,0
3927,51.15,3,20.55,0,0,0,1,1,0,0,0,1,0,0
3928,1745.5,18,95.95,0,0,0,1,0,0,0,0,0,0,0
3929,2230.85,50,44.8,0,0,1,0,0,1,0,0,0,0,0
3930,7281.6,67,109.4,0,0,1,0,0,0,0,0,0,1,1
3931,1837.7,25,71.05,0,0,0,0,0,0,1,0,0,1,1
3932,149.55,2,78.55,0,1,0,0,0,0,0,0,1,0,0
3933,180.7,9,19.7,0,0,0,1,1,0,0,0,0,0,0
3934,411.45,10,40.25,1,0,1,0,0,0,1,0,0,1,1
3935,1328.35,70,19.85,0,0,0,1,1,0,0,1,0,0,0
3936,576.95,9,68.25,0,0,0,0,0,1,0,0,0,1,1
3937,68.45,4,20.15,0,0,0,1,1,0,0,0,0,0,0
3938,123.05,2,50.95,0,0,0,0,0,0,1,0,0,1,0
3939,78.65,1,78.65,0,0,0,0,0,0,0,0,1,0,0
3940,468.35,19,25.15,1,0,0,0,0,1,0,0,0,0,0
3941,174.7,7,20.25,0,0,0,0,1,1,0,0,0,0,0
3942,42.9,1,42.9,0,0,0,0,0,0,0,0,1,0,0
3943,44.0,1,44.0,0,1,0,0,0,0,0,0,0,0,0
3944,172.35,9,20.25,0,0,1,0,1,0,1,0,0,0,0
3945,139.35,3,34.25,1,0,0,0,0,0,1,0,1,1,1
3946,539.85,9,58.5,1,0,0,0,0,0,1,0,1,1,1
3947,300.4,5,55.8,0,0,0,1,0,0,0,0,0,1,0
3948,4968.0,56,88.9,0,0,1,0,0,1,0,0,0,0,0
3949,992.7,18,57.65,0,0,0,0,0,0,1,0,0,1,0
3950,4718.25,49,96.2,0,1,0,0,0,0,0,0,1,0,0
3951,5536.5,70,79.15,0,0,0,0,0,0,1,1,0,1,1
3952,7806.6,72,108.05,0,0,0,1,0,0,0,1,0,0,1
3953,434.1,6,74.4,0,1,0,0,0,0,0,0,1,0,0
3954,1563.9,17,94.8,0,1,0,0,0,0,0,0,0,0,0
3955,1332.4,29,45.9,1,0,0,0,0,0,0,0,0,0,0
3956,545.2,6,105.3,0,0,0,0,0,0,0,0,1,0,0
3957,6296.75,63,102.6,0,0,0,0,0,0,0,1,0,0,0
3958,1284.2,16,73.85,0,0,0,0,0,1,0,0,1,0,0
3959,3645.5,59,61.35,0,0,1,0,0,1,0,0,0,0,0
3960,161.45,3,57.55,0,0,0,0,0,0,0,0,0,0,0
3961,226.95,8,29.25,1,0,0,0,0,0,1,0,0,0,0
